station,name,latitude,longitude,elevation,date,year,month_num,month,season,tmax,tmin,temp_range,prcp,snow,snwd,rain_day,snow_day,heavy_prcp_day,freezing_day
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-17,2020,12,Dec,Winter,27,22,5,1.5,15,13,TRUE,TRUE,TRUE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-18,2020,12,Dec,Winter,29,21,8,0,0,12,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-19,2020,12,Dec,Winter,25,17,8,0,0,10,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-20,2020,12,Dec,Winter,30,21,9,0,0,9,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-21,2020,12,Dec,Winter,34,26,8,0.06,0.4,8,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-22,2020,12,Dec,Winter,39,30,9,0.01,0,5,TRUE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-23,2020,12,Dec,Winter,39,27,12,0.03,0,3,TRUE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-24,2020,12,Dec,Winter,42,27,15,0.16,0,2,TRUE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-25,2020,12,Dec,Winter,48,26,22,2.27,0,0,TRUE,FALSE,TRUE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-26,2020,12,Dec,Winter,26,16,10,0,0.1,0,FALSE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-27,2020,12,Dec,Winter,25,15,10,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-28,2020,12,Dec,Winter,38,24,14,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-29,2020,12,Dec,Winter,45,27,18,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-30,2020,12,Dec,Winter,33,22,11,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2020-12-31,2020,12,Dec,Winter,41,28,13,0.03,0,0,TRUE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-01,2021,1,Jan,Winter,36,22,14,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-02,2021,1,Jan,Winter,42,23,19,0.56,0.2,0,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-03,2021,1,Jan,Winter,45,29,16,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-04,2021,1,Jan,Winter,37,29,8,0.24,1.8,1,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-05,2021,1,Jan,Winter,38,32,6,0,0,1,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-06,2021,1,Jan,Winter,36,32,4,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-07,2021,1,Jan,Winter,35,31,4,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-08,2021,1,Jan,Winter,40,24,16,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-09,2021,1,Jan,Winter,33,20,13,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-10,2021,1,Jan,Winter,41,20,21,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-11,2021,1,Jan,Winter,43,24,19,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-12,2021,1,Jan,Winter,43,26,17,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-13,2021,1,Jan,Winter,39,28,11,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-14,2021,1,Jan,Winter,42,29,13,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-15,2021,1,Jan,Winter,48,32,16,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-16,2021,1,Jan,Winter,43,28,15,0.3,0.2,0,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-17,2021,1,Jan,Winter,38,28,10,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-18,2021,1,Jan,Winter,37,31,6,0.03,0.3,0,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-19,2021,1,Jan,Winter,34,30,4,0.01,0.1,0,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-20,2021,1,Jan,Winter,37,29,8,0.04,0.5,0,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-21,2021,1,Jan,Winter,30,18,12,0.03,0.7,0,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-22,2021,1,Jan,Winter,43,25,18,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-23,2021,1,Jan,Winter,37,21,16,0.01,0,0,TRUE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-24,2021,1,Jan,Winter,24,18,6,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-25,2021,1,Jan,Winter,31,18,13,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-26,2021,1,Jan,Winter,35,27,8,0.02,0,0,TRUE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-27,2021,1,Jan,Winter,38,29,9,0.16,0.2,0,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-28,2021,1,Jan,Winter,32,19,13,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-29,2021,1,Jan,Winter,27,17,10,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-30,2021,1,Jan,Winter,26,17,9,0,0.2,0,FALSE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-01-31,2021,1,Jan,Winter,32,20,12,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-01,2021,2,Feb,Winter,29,23,6,0.71,7.5,8,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-02,2021,2,Feb,Winter,29,23,6,0.4,5,12,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-03,2021,2,Feb,Winter,29,23,6,0.1,2,12,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-04,2021,2,Feb,Winter,37,23,14,0,0,11,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-05,2021,2,Feb,Winter,44,22,22,0.04,0.4,10,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-06,2021,2,Feb,Winter,43,27,16,0,0,8,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-07,2021,2,Feb,Winter,34,20,14,0,0,7,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-08,2021,2,Feb,Winter,32,8,24,0.03,0.5,7,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-09,2021,2,Feb,Winter,27,8,19,0.03,0.3,8,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-10,2021,2,Feb,Winter,33,20,13,0.01,0.1,8,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-11,2021,2,Feb,Winter,28,21,7,0.31,2.6,10,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-12,2021,2,Feb,Winter,30,15,15,0,0,9,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-13,2021,2,Feb,Winter,23,16,7,0,0,9,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-14,2021,2,Feb,Winter,24,17,7,0.01,0,9,TRUE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-15,2021,2,Feb,Winter,30,23,7,0,0,8,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-16,2021,2,Feb,Winter,33,25,8,0.66,0,7,TRUE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-17,2021,2,Feb,Winter,35,14,21,0.01,0.2,7,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-18,2021,2,Feb,Winter,27,14,13,0.13,2,9,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-19,2021,2,Feb,Winter,25,20,5,0.21,2,11,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-20,2021,2,Feb,Winter,33,19,14,0,0.2,9,FALSE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-21,2021,2,Feb,Winter,24,13,11,0,0,9,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-22,2021,2,Feb,Winter,35,13,22,0.01,0.1,9,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-23,2021,2,Feb,Winter,38,26,12,0.21,2.1,10,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-24,2021,2,Feb,Winter,42,28,14,0,0,8,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-25,2021,2,Feb,Winter,59,32,27,0.03,0,6,TRUE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-26,2021,2,Feb,Winter,43,26,17,0,0,5,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-27,2021,2,Feb,Winter,42,27,15,0.12,0.2,4,TRUE,TRUE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-02-28,2021,2,Feb,Winter,47,34,13,0,0,3,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-01,2021,3,Mar,Spring,41,36,5,1.05,0,0,TRUE,FALSE,TRUE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-02,2021,3,Mar,Spring,43,19,24,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-03,2021,3,Mar,Spring,36,19,17,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-04,2021,3,Mar,Spring,53,31,22,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-05,2021,3,Mar,Spring,38,17,21,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-06,2021,3,Mar,Spring,37,17,20,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-07,2021,3,Mar,Spring,31,16,15,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-08,2021,3,Mar,Spring,37,17,20,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-09,2021,3,Mar,Spring,52,19,33,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-10,2021,3,Mar,Spring,61,31,30,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-11,2021,3,Mar,Spring,68,33,35,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-12,2021,3,Mar,Spring,68,47,21,0.29,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-13,2021,3,Mar,Spring,60,29,31,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-14,2021,3,Mar,Spring,50,29,21,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-15,2021,3,Mar,Spring,52,20,32,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-16,2021,3,Mar,Spring,41,21,20,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-17,2021,3,Mar,Spring,41,32,9,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-18,2021,3,Mar,Spring,52,36,16,0.12,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-19,2021,3,Mar,Spring,44,28,16,0.97,0,0,TRUE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-20,2021,3,Mar,Spring,44,24,20,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-21,2021,3,Mar,Spring,57,25,32,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-22,2021,3,Mar,Spring,65,28,37,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-23,2021,3,Mar,Spring,66,33,33,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-24,2021,3,Mar,Spring,65,36,29,0.25,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-25,2021,3,Mar,Spring,57,51,6,0.09,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-26,2021,3,Mar,Spring,71,53,18,0.14,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-27,2021,3,Mar,Spring,69,44,25,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-28,2021,3,Mar,Spring,66,46,20,0.09,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-29,2021,3,Mar,Spring,61,36,25,0.37,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-30,2021,3,Mar,Spring,51,30,21,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-03-31,2021,3,Mar,Spring,67,32,35,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-01,2021,4,Apr,Spring,55,36,19,0.31,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-02,2021,4,Apr,Spring,36,22,14,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-03,2021,4,Apr,Spring,41,24,17,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-04,2021,4,Apr,Spring,52,28,24,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-05,2021,4,Apr,Spring,68,38,30,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-06,2021,4,Apr,Spring,68,43,25,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-07,2021,4,Apr,Spring,74,46,28,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-08,2021,4,Apr,Spring,77,51,26,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-09,2021,4,Apr,Spring,74,51,23,0.04,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-10,2021,4,Apr,Spring,58,51,7,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-11,2021,4,Apr,Spring,60,54,6,0.5,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-12,2021,4,Apr,Spring,71,51,20,0.51,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-13,2021,4,Apr,Spring,57,46,11,0.31,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-14,2021,4,Apr,Spring,66,47,19,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-15,2021,4,Apr,Spring,65,48,17,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-16,2021,4,Apr,Spring,52,35,17,0.15,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-17,2021,4,Apr,Spring,52,40,12,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-18,2021,4,Apr,Spring,51,38,13,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-19,2021,4,Apr,Spring,61,41,20,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-20,2021,4,Apr,Spring,65,45,20,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-21,2021,4,Apr,Spring,69,40,29,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-22,2021,4,Apr,Spring,41,29,12,0.02,0,0,TRUE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-23,2021,4,Apr,Spring,42,31,11,0,0,0,FALSE,FALSE,FALSE,TRUE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-24,2021,4,Apr,Spring,61,38,23,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-25,2021,4,Apr,Spring,62,45,17,0.12,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-26,2021,4,Apr,Spring,61,33,28,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-27,2021,4,Apr,Spring,64,35,29,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-28,2021,4,Apr,Spring,82,45,37,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-29,2021,4,Apr,Spring,80,63,17,0.04,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-04-30,2021,4,Apr,Spring,72,50,22,0.21,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-01,2021,5,May,Spring,60,38,22,0.04,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-02,2021,5,May,Spring,64,40,24,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-03,2021,5,May,Spring,82,61,21,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-04,2021,5,May,Spring,65,59,6,0.27,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-05,2021,5,May,Spring,79,60,19,0.15,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-06,2021,5,May,Spring,60,43,17,0.15,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-07,2021,5,May,Spring,62,41,21,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-08,2021,5,May,Spring,56,37,19,0.22,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-09,2021,5,May,Spring,51,37,14,0.05,0,0,TRUE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-10,2021,5,May,Spring,46,39,7,1.18,0,0,TRUE,FALSE,TRUE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-11,2021,5,May,Spring,58,41,17,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-12,2021,5,May,Spring,60,38,22,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-13,2021,5,May,Spring,63,37,26,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-14,2021,5,May,Spring,64,40,24,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-15,2021,5,May,Spring,70,44,26,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-16,2021,5,May,Spring,72,48,24,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-17,2021,5,May,Spring,63,44,19,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-18,2021,5,May,Spring,71,49,22,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-19,2021,5,May,Spring,79,51,28,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-20,2021,5,May,Spring,83,55,28,0,0,0,FALSE,FALSE,FALSE,FALSE
USC00368449,"STATE COLLEGE, PA US",40.79326,-77.86712,356.6,2021-05-21,2021,5,May,Spring,86,60,26,0,0,0,FALSE,FALSE,FALSE,FALSE
